id	text_lower	label	matched_word
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n755	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58925E+18	hi @elonmusk \nhasn't time arrived to ban khamenei's accounts?!\nwhat you haven't done yet is not respect the right of free speech. it's an insult to those who are banned by @khamenei_ir.\n #mahsaamini\n#iranianrevolution2022	1	 ban khamenei's account
1.61276E+18	urgent! \naccording to some reports; these two brothers are at imminent risk of execution! \n\nbe their voice! \n\n#twitterkurds #iranrevoiution2022 #iran https://t.co/iurogseocn	0	reports; these two brothers are at imminent risk of execution! \n\nbe their voice! \n\n#twitter
1.57399E+18	"#mahsa_amini hashtag has been tweeted more than 80 million times, to show your real face to the world.\neven though you cowards cut off the internet.\nthis is the unity of my people, whether in here or on the street, and you were afraid of this.\n\n#mahsaamini \n#مهسا_امینی https://t.co/ma8wip3mjc"	0	"tweeted more than 80 million times, to show your real face to the world.\neven though you cowards cut off the internet.\nthis is the unity of my people, whether in here or on the street, and you were afraid"
1.57296E+18	"while #markzuckerberg is busy announcing his new child, @meta wanted/unwanted cooperating with irans government to block people access to @whatsapp @instagram\nwhatsapps with iran code (+98) have issues and many instagram posts getting removed.\n#iranprotests #opiran  #مهسا_امینی"	1	block people access to @whatsapp @instagram\nwhatsapps with iran code (+98) have issues and many instagram post
1.59475E+18	confirmed: network traffic data show a major disruption to internet service in #iran as mobile internet is cut off for many users; the incident comes amid a wave of new protests over the death of #mahsaamini and reports of casualties \n#save_kurdistan \n#kurdistan \n#opiran https://t.co/19kpsf9r0m	0	users; the incident comes amid a wave of new protests over the death of #mahsaamini and report
1.58405E+18	this is getting really absurd. @meta @instagram keeps blocking activist accounts! hey @markzuckerman fix your platform. are you directly supporting islamic republic of iran??? #mahsaamini #مهسا_امینی https://t.co/hyrshpukyy	1	blocking activist account
1.60851E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.57388E+18	"dear @alinejadmasih you're one of the well known ones, people look up to you.\nplease delete this post and retweet it. 🙏\nyou using the wrong hashtag makes everyone confused and results in them following the false trend.\n#mahsa_amini \n#mahsaamani \n#opiran \n#مهسا_امینی https://t.co/hzvemvoqkg"	1	delete this post
1.59465E+18	 news update \n#100daysofcode #cybersecurity\n#python #iot #pytorch @kiiara \n#javascript #reactjs #wordpress #security #defi #btsv #devops\n#roblox #flutter #html #azure\n#blacktechtwitter #serverless #news #mahsaamini #nodejs \n#blockchain #nftcommunity \n#زن_زندگی_آزادی #nft #cloud https://t.co/vfs3pkgh7p	0	twitter #serverless #news #mahsaamini #nodejs \n#block
1.59E+18	"#shame_shame_elonmusk.\nshame on you elon musk, under your leadership and under your own very eyes tweeter has been suspending courageous iranian activists accounts left &amp; right that are fighting with terrorist regime of mullahs! \n#مهسا_امینی \n#توماج_صالحی"	1	tweeter has been suspend
1.59232E+18	"this is a horrible truth about the islamic republic of iran \njust two month ago,a 16 years old named #nikashakrami was the victim and got killed\ndoing sexual assault and sexual harassment was a torture from the very first. in some cases, it happens to men too\n#mahsaamini https://t.co/z0b7ek2a8z"	0	harassment
1.60203E+18	i am not afraid of shouting name all the islamic regime apologists #iranlobby in the west . media propaganda is heavily make noises regarding iran. instagram #meta is using #telusinternational  company to censor the iran contents in social media.\n#mahsaamini \n#iranrevolution2022	1	raid of shouting name all the islamic regime apologists #iranlobby in the west . media propaganda is heavily make noises regarding iran. instagram #meta is using #telusinternational  company to censor the iran content
1.58061E+18	if you’re questioning the validity of open secretes then be my guest on the #fec site which doesn’t lie!!! i’ve done plenty of reporting to them as an accountant of many many years. #neveragainbiden @joebiden #mahsaamini #محسا_امینی https://t.co/uyrosl3913 https://t.co/dwz6gdtn3i	0	reporting to them as an account
1.58611E+18	"hey @elonmusk thanks for suspended terrorist accounts, please act about @khamenei_ir too! #mahsaamini https://t.co/68ei5tmkx3"	1	suspended terrorist account
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n757	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58892E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.60852E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way.\n#iranrevolution"	1	twitter has block
1.60995E+18	"#mohammadrezaajar, 18, a car wash worker, was arrested on sept 22 in mashhad, when the irgc raided his workplace. he's facing heavy charges in relation with protests. his family is not able to post bail for him. #محمدرضا_آژر\n #mahsaamini"	0	raided his workplace. he's facing heavy charges in relation with protests. his family is not able to post
1.59972E+18	"islamic republic’s failed attempt to suppress the revolution has reached the stage where they want to execute arrestees, including many children.\nwe beg the world media to report this now. we’ll provide any content you need re these arrestees in danger of execution.\n#mahsaamini\nص"	0	report this now. we’ll provide any content
1.57293E+18	"shame on you @meta,for working with murderer regiem of iran to block people access to @whatsapp and @instagram, also removing posts covering the protests and tyranny of the regiem. \nyou are standing on the wrong side. \n@potus\n@youranonone \n@usenvoyiran \n#mahsaamini \n#مهسا_امینی https://t.co/cxvoykqlrl"	1	"block people access to @whatsapp and @instagram, also removing post"
1.61782E+18	working on everybody's reported cases\nsend in your hacking issues and get real solution fast\ni'm available 24/7 \n#hacking #twitter #facebook #instagram #icloud #phishing #phish #hackedgmail\n\n#hacking #recovery #robloxdown #hack #cybersecurity....	1	reported cases\nsend in your hacking issues and get real solution fast\ni'm available 24/7 \n#hacking #twitter
1.58895E+18	terrorists in iran are using twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag? it will save countless lives \n#mahsaamini	1	twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend
1.57323E+18	"our internet is still alive hopefully.\nplease be our sound and use the hashtag #مهسا_امینی #endiranregime #opiran #mahsaamini\n#mahsa_amini please retweet this and be our sound, our internet can be blocked at any time. https://t.co/wuq8rxwlmu"	0	"tweet this and be our sound, our internet can be block"
1.57907E+18	sos iran!\nplease block all their accounts in any bank around the world!\n\n#مهسا_امینی   \n#mahsaamini\n#opiran\n#iranprotests https://t.co/bn8jvbwelb	0	block all their account
1.61425E+18	"good morning sen, there’s a good chance that you can save #مهراب_عبدالله_زاده life by tweeting that you are his sponsor. happy to explain the process to your team. \n\nfact: irgc is afraid of media coverage on political prisoners.\nalso fact: you have a platform.\n\n#مهسا_امینی https://t.co/ocwfhmpvlh"	0	tweeting that you are his sponsor. happy to explain the process to your team. \n\nfact: irgc is afraid
1.57293E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n418	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.5729E+18	"#meta is supporting iranian government to block people accessing #whatsapp , removes posts, videos and news on #facebook &amp; #instagram \nthey are supporting war crime.\n#iranprotests #mahsaamini #mahsa_amini‌ #opiran #مهسا_امینی #iran"	1	"block people accessing #whatsapp , removes post"
